score_2025,rank_2025,level,source_college,source_major_2025,match_status,match_count,official_college_code,official_college_name,official_major_code,official_major_name_2026,plan_num_2026,major_attr_2026,major_remark_2026,first_subject,reselect_subject,tuition,plan_id
611,"10,278",211,合肥工业大学,遥感科学与技术,exact_school_major,1,0359,合肥工业大学,1T,遥感科学与技术,4,,"(有体检要求,具体参见学校章程)",物理,化学,5500,1_3_0359_5_1T
611,"10,278",211,暨南大学,临床医学(全英语教学),exact_school_major,1,0559,暨南大学,4A,临床医学(全英语教学),2,,(不招收色盲色弱考生)(广州石牌校区),物理,化学,16000,1_3_0559_5_4A
611,"10,278",211,江南大学,生物工程,exact_school_major,1,0295,江南大学,09,生物工程,2,,(色盲、色弱及不能准确识别红、黄、绿、兰、紫各种颜色中任何一种颜色的导线、按键、信号灯、几何图形者不予录取),物理,化学,6380,1_3_0295_5_09
611,"10,278",211,河海大学,智能建造,exact_school_major,1,0294,河海大学,D2,智能建造,2,,"(大一、大三、大四在南京相应校区学习,大二在常州校区学习)",物理,化学,5800,1_3_0294_5_D2
611,"10,278",211,河海大学,工程力学,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
611,"10,278",211,海军军医大学,医学影像学,exact_school_major,1,J017,海军军医大学,AD,医学影像学,1,,"(仅招收普通高中应届毕业生,政治面貌须为共青团员或中共党员,特控线上录取；色盲、色弱、单色不能识别考生不予录取)",物理,化学,5000,1_3_J017_5_AD
611,"10,278",211,西南交通大学,生物医学工程,exact_school_major,1,0613,西南交通大学,53,生物医学工程,4,,(不招色弱、色盲、单色识别不全),物理,化学,6240,1_3_0613_5_53
611,"10,278",211,长安大学,工科试验班(材料类长安学堂计划)(材料科学与工程、材料成型及控制工程、新能源材料与器件、高分子材料与工程),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
610,"10,587",985,中国海洋大学,数学与应用数学(中外合作办学),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
610,"10,587",985,中央民族大学,少数民族预科班,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
610,"10,587",985,厦门大学,数据科学与大数据技术(厦门大学马来西亚分校招生专业),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
610,"10,587",985,吉林大学,勘查技术与工程,exact_school_major,1,0183,吉林大学,AD,勘查技术与工程,9,,"(按大类招生,包含勘查技术与工程、地球物理学、地理信息科学、测绘工程专业。实行“类内专业分流任选”,100%按照学生意愿分流)",物理,化学,6320,1_3_0183_5_AD
610,"10,587",211,东华大学,材料类(高分子材料与工程、无机非金属材料工程、复合材料与工程),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
610,"10,587",211,东华大学,工业设计,exact_school_major,1,0255,东华大学,29,工业设计,2,,,物理,化学,7000,1_3_0255_5_29
610,"10,587",211,中国地质大学(武汉),地质学类(国家拔尖计划，国家理科基地班)(地质学),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
610,"10,587",211,中国石油大学(北京),能源化学工程,exact_school_major,1,1414,中国石油大学(北京),06,能源化学工程,3,,,物理,化学,5500,1_3_1414_5_06
610,"10,587",211,中国石油大学(北京),应用化学,exact_school_major,1,1414,中国石油大学(北京),22,应用化学,3,,,物理,化学,5200,1_3_1414_5_22
610,"10,587",211,中国石油大学(北京),信息管理与信息系统,exact_school_major,1,1414,中国石油大学(北京),29,信息管理与信息系统,4,,,物理,无限制,5000,1_3_1414_5_29
610,"10,587",211,中国石油大学(华东),过程装备与控制工程,exact_school_major,1,0425,中国石油大学(华东),25,过程装备与控制工程,7,,(入学后可选拔进入碳中和未来班),物理,化学,6600,1_3_0425_5_25
610,"10,587",211,中国矿业大学,能源动力类(储能科学与工程、能源与动力工程),exact_school_major,1,0290,中国矿业大学,07,能源动力类(储能科学与工程、能源与动力工程),16,,,物理,化学,5800,1_3_0290_5_07
610,"10,587",211,北京中医药大学,中药学,exact_school_major,1,0026,北京中医药大学,12,中药学,3,,(色盲、色弱及其他各类不能准确识别颜色考生不予录取),物理,化学,5800,1_3_0026_5_12
610,"10,587",211,北京工业大学,会计学,exact_school_major,1,0005,北京工业大学,44,会计学,2,,"(第一年在通州校区,第二、三、四学年根据学校规划安排在平乐园校区或房山校区)",物理,无限制,5000,1_3_0005_5_44
610,"10,587",211,北京林业大学,信息管理与信息系统,exact_school_major,1,0022,北京林业大学,56,信息管理与信息系统,2,,"(一二年级在北京校区培养,三年级起在雄安校区培养)",物理,无限制,5000,1_3_0022_5_56
610,"10,587",211,华东理工大学,经济学类(经济学、金融学),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
610,"10,587",211,华北电力大学(北京),应用化学,exact_school_major,1,0054,华北电力大学(北京),0T,应用化学,1,,,物理,化学,5500,1_3_0054_5_0T
610,"10,587",211,南京农业大学,信息与计算科学,exact_school_major,1,0307,南京农业大学,31,信息与计算科学,2,,,物理,化学,5500,1_3_0307_5_31
610,"10,587",211,南昌大学,能源与动力工程,exact_school_major,1,0403,南昌大学,61,能源与动力工程,3,,,物理,化学,5250,1_3_0403_5_61
610,"10,587",211,天津医科大学,药学类(药学、药物制剂、临床药学),exact_school_major,1,0062,天津医科大学,2Q,药学类(药学、药物制剂、临床药学),3,,(色盲、色弱考生不予录取),物理,化学,5800,1_3_0062_5_2Q
610,"10,587",211,天津医科大学,生物制药,exact_school_major,1,0062,天津医科大学,2X,生物制药,1,,(色盲、色弱考生不予录取),物理,地理,5400,1_3_0062_5_2X
610,"10,587",211,太原理工大学,信息与计算科学,exact_school_major,1,0112,太原理工大学,19,信息与计算科学,3,,(明向校区),物理,化学,5100,1_3_0112_5_19
610,"10,587",211,太原理工大学,能源互联网工程,exact_school_major,1,0112,太原理工大学,5N,能源互联网工程,3,,(明向校区),物理,化学,5500,1_3_0112_5_5N
610,"10,587",211,暨南大学,金融学,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
610,"10,587",211,河北工业大学,过程装备与控制工程,exact_school_major,1,0080,河北工业大学,0M,过程装备与控制工程,2,,"(色弱,色盲不予录取)",物理,化学,5800,1_3_0080_5_0M
610,"10,587",211,河海大学,港口航道与海岸工程,exact_school_major,1,0294,河海大学,C1,港口航道与海岸工程,6,,"(大一、大三、大四在南京相应校区学习,大二在常州校区学习)",物理,化学,6380,1_3_0294_5_C1
610,"10,587",211,河海大学,交通工程,exact_school_major,1,0294,河海大学,D3,交通工程,2,,"(大一、大三、大四在南京相应校区学习,大二在常州校区学习)",物理,化学,6380,1_3_0294_5_D3
610,"10,587",211,海军军医大学,药学,exact_school_major,1,J017,海军军医大学,AE,药学,2,,"(仅招收普通高中应届毕业生,政治面貌须为共青团员或中共党员,特控线上录取；色盲、色弱、单色不能识别考生不予录取)",物理,化学,5000,1_3_J017_5_AE
610,"10,587",211,湖南师范大学,法学,exact_school_major,1,0542,湖南师范大学,E0,法学,2,,,物理,无限制,5500,1_3_0542_5_E0
610,"10,587",211,湖南师范大学,数据科学与大数据技术,exact_school_major,1,0542,湖南师范大学,M4,数据科学与大数据技术,2,,,物理,化学,5300,1_3_0542_5_M4
610,"10,587",211,西北大学,物理学,exact_school_major,1,0697,西北大学,39,物理学,2,,(基地班),物理,化学,5250,1_3_0697_5_39
610,"10,587",211,西南交通大学,工业设计,exact_school_major,1,0613,西南交通大学,16,工业设计,2,,,物理,化学,6240,1_3_0613_5_16
610,"10,587",211,西南大学,经济学类(经济学、金融学),exact_school_major,1,0635,西南大学,52,经济学类(经济学、金融学),1,,,物理,无限制,6000,1_3_0635_5_52
610,"10,587",211,西南财经大学,经济与贸易类[国际商务(双语实验班)、国际经济与贸易(双语实验班)],exact_school_major,1,0651,西南财经大学,25,经济与贸易类[国际商务(双语实验班)、国际经济与贸易(双语实验班)],1,,,物理,无限制,8000,1_3_0651_5_25
610,"10,587",211,郑州大学,密码科学与技术,exact_school_major,1,0459,郑州大学,70,密码科学与技术,5,,,物理,化学,5000,1_3_0459_5_70
610,"10,587",211,长安大学,交通工程,exact_school_major,1,0710,长安大学,30,交通工程,2,,,物理,化学,6600,1_3_0710_5_30
609,"10,891",985,东北大学秦皇岛分校,经济学类(经济学、金融学、国际经济与贸易),exact_school_major,1,9145,东北大学秦皇岛分校,01,经济学类(经济学、金融学、国际经济与贸易),5,,,物理,无限制,6240,1_3_9145_5_01
609,"10,891",985,中国农业大学,城乡规划,exact_school_major,1,0019,中国农业大学,52,城乡规划,2,,"(新生到北京报到,集体安排在双清路1号住宿。在北京完成第一年学习后,从第二年起到我校烟台研究院进行教学和实习至毕业。不得转入此类型以外专业)",物理,化学,5000,1_3_0019_5_52
609,"10,891",985,中央民族大学,生物科学类(生物科学、生态学),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
609,"10,891",985,兰州大学,药学,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
609,"10,891",985,厦门大学,计算机科学与技术(厦门大学马来西亚分校招生专业),exact_school_major,1,0384,厦门大学,M9,计算机科学与技术(厦门大学马来西亚分校招生专业),3,,"(学费3.1万林吉特/学年。全英文授课,非英语语种考生慎报,外语单科不低于120分。入学第一学年内获得专业要求的达标英语成绩后开始学位课程学习。办学地点在马来西亚雪邦)",物理,化学,,1_3_0384_5_M9
609,"10,891",985,厦门大学,电子信息工程(厦门大学马来西亚分校招生专业),exact_school_major,1,0384,厦门大学,MB,电子信息工程(厦门大学马来西亚分校招生专业),2,,"(学费3.1万林吉特/学年。全英文授课,非英语语种考生慎报,外语单科不低于120分。入学第一学年内获得专业要求的达标英语成绩后开始学位课程学习。办学地点在马来西亚雪邦)",物理,化学,,1_3_0384_5_MB
609,"10,891",985,吉林大学,地质类(地质学、资源勘查工程、土地资源管理),exact_school_major_multiple_plan_rows,2,0183,吉林大学,AA,地质类(地质学、资源勘查工程、土地资源管理),8,,"(实行“类内专业分流任选”,100%按照学生意愿分流)",物理,化学,6070,1_3_0183_5_AA
609,"10,891",985,吉林大学,地质类(地质学、资源勘查工程、土地资源管理),exact_school_major_multiple_plan_rows,2,0183,吉林大学,AE,地质类(地质学、资源勘查工程、土地资源管理),2,(高校专项计划),"(实行“类内专业分流任选”,100%按照学生意愿分流)(特控线上录取)(教育部高校专项计划,只投档符合报考条件的考生)",物理,化学,6070,1_3_0183_5_AE
609,"10,891",985,大连理工大学(盘锦校区),能源化学工程,exact_school_major,1,9141,大连理工大学(盘锦校区),01,能源化学工程,79,,(含能源化学工程、化学工程与工业生物工程。非英语语种考生慎重报考。不招色盲、色弱考生),物理,化学,6240,1_3_9141_5_01
609,"10,891",985,西北农林科技大学,植物生产类(卓越班)(农学、植物保护、园艺),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
609,"10,891",985,西北农林科技大学,动物医学(卓越班),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
609,"10,891",211,东华大学,纺织工程(双学士学位）,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
609,"10,891",211,中国传媒大学,智能影像艺术,exact_school_major,1,0033,中国传媒大学,24,智能影像艺术,2,,,物理,无限制,8000,1_3_0033_5_24
609,"10,891",211,中国地质大学(北京),信息管理与信息系统,exact_school_major,1,1415,中国地质大学(北京),30,信息管理与信息系统,2,,"(一年级在北京校区,二年级起在雄安校区；不招单色识别不全)",物理,无限制,5000,1_3_1415_5_30
609,"10,891",211,中国地质大学(北京),数据计算及应用,exact_school_major,1,1415,中国地质大学(北京),54,数据计算及应用,2,,"(一年级在北京校区,二年级起在雄安校区)",物理,化学,5500,1_3_1415_5_54
609,"10,891",211,中国石油大学(北京),材料科学与工程,exact_school_major,1,1414,中国石油大学(北京),15,材料科学与工程,2,,,物理,化学,5200,1_3_1414_5_15
609,"10,891",211,中国矿业大学,数学类(数学与应用数学、统计学),exact_school_major,1,0290,中国矿业大学,0G,数学类(数学与应用数学、统计学),8,,,物理,化学,5500,1_3_0290_5_0G
609,"10,891",211,中国矿业大学(北京),工程力学,exact_school_major,1,1413,中国矿业大学(北京),71,工程力学,3,,,物理,化学,5500,1_3_1413_5_71
609,"10,891",211,中国药科大学,中药学类(中药学、中药资源与开发、中药制药),exact_school_major_multiple_plan_rows,2,0316,中国药科大学,05,中药学类(中药学、中药资源与开发、中药制药),4,,(不招色盲色弱),物理,化学,7480,1_3_0316_5_05
609,"10,891",211,中国药科大学,中药学类(中药学、中药资源与开发、中药制药),exact_school_major_multiple_plan_rows,2,0316,中国药科大学,AB,中药学类(中药学、中药资源与开发、中药制药),1,(高校专项计划),"[不招色盲色弱；高考投档成绩(含政策性加分)需达到特殊类型招生控制分数线之上30分(含)](教育部高校专项计划,只投档符合报考条件的考生)",物理,化学,7480,1_3_0316_5_AB
609,"10,891",211,云南大学,计算机科学与技术,exact_school_major,1,0673,云南大学,2H,计算机科学与技术,2,,,物理,地理,5600,1_3_0673_5_2H
609,"10,891",211,北京工业大学,电子信息工程(中外合作办学),exact_school_major,1,0005,北京工业大学,70,电子信息工程(中外合作办学),2,,"(学费9.5万/学年,第一年在平乐园校区,第二、三、四学年根据学校规划安排在平乐园校区或房山校区)",物理,化学,95000,1_3_0005_5_70
609,"10,891",211,北京林业大学,风景园林(梁希实验班),exact_school_major,1,0022,北京林业大学,27,风景园林(梁希实验班),1,,(北京校区),物理,无限制,5500,1_3_0022_5_27
